TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-09-09 22:06:09.063,0.78773224,0.78517765,0.6911025,0.12680446,0.6451143,0.27428114,0.121410236,0.71530795,0.5931331,0.6471773,0.19466202,1.0058675,0.55273545,0.43028337,0.14506994,0.566307,0.22674051,0.34909707,0.19939427,0.08958308,788.5348,823.5897,805.05493,786.1172,979.12085,0.4332275390625,0.1976318359375,0.860595703125,2.938385009765625,-2.0037841796875,-3.566436767578125,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.103,0.78773224,0.78517765,0.6911025,0.12680446,0.6451143,0.27428114,0.121410236,0.71530795,0.5931331,0.6471773,0.19466202,1.0058675,0.55273545,0.43028337,0.14506994,0.566307,0.22674051,0.34909707,0.19939427,0.08958308,791.75824,823.1868,810.293,801.8315,812.71063,0.439453125,0.1982421875,0.8629150390625,3.39447021484375,-2.594451904296875,-2.295379638671875,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.112,0.78773224,0.78517765,0.6911025,0.12680446,0.6451143,0.27428114,0.121410236,0.71530795,0.5931331,0.6471773,0.19466202,1.0058675,0.55273545,0.43028337,0.14506994,0.566307,0.22674051,0.34909707,0.19939427,0.08958308,783.69965,822.7839,803.44324,801.02563,992.8205,0.437744140625,0.1978759765625,0.85528564453125,4.32159423828125,-3.431854248046875,-1.2261962890625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.112,0.74064803,0.75997305,0.67328525,0.11252127,0.58971626,0.2731558,0.041267835,0.66908145,0.5787659,0.6471773,0.19466202,0.9897923,0.5666983,0.43764013,0.16136673,0.4976016,0.25346506,0.3620862,0.20759314,0.07131833,788.5348,827.619,801.8315,796.5934,778.0586,0.437744140625,0.1978759765625,0.85528564453125,4.32159423828125,-3.431854248046875,-1.2261962890625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.149,0.74064803,0.75997305,0.67328525,0.11252127,0.58971626,0.2731558,0.041267835,0.66908145,0.5787659,0.6471773,0.19466202,0.9897923,0.5666983,0.43764013,0.16136673,0.4976016,0.25346506,0.3620862,0.20759314,0.07131833,795.78754,833.663,805.05493,803.0403,730.9158,0.44818115234375,0.20458984375,0.86077880859375,4.673004150390625,-2.699127197265625,-0.28411865234375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.199,0.74064803,0.75997305,0.67328525,0.11252127,0.58971626,0.2731558,0.041267835,0.66908145,0.5787659,0.6471773,0.19466202,0.9897923,0.5666983,0.43764013,0.16136673,0.4976016,0.25346506,0.3620862,0.20759314,0.07131833,778.0586,821.978,799.81683,794.9817,800.6227,0.43731689453125,0.2081298828125,0.86090087890625,4.628143310546875,-0.0,0.76263427734375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.200,0.66236275,0.7351626,0.6584229,0.120820746,0.49143067,0.27543616,-0.056485187,0.5738127,0.5679819,0.6471773,0.18791585,0.9320144,0.58383346,0.447562,0.17496686,0.4080882,0.27204794,0.37520888,0.21356732,0.039446037,782.49084,818.3516,806.6667,793.7729,884.0293,0.43731689453125,0.2081298828125,0.86090087890625,4.628143310546875,-0.0,0.76263427734375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.258,0.66236275,0.7351626,0.6584229,0.120820746,0.49143067,0.27543616,-0.056485187,0.5738127,0.5679819,0.6471773,0.18791585,0.9320144,0.58383346,0.447562,0.17496686,0.4080882,0.27204794,0.37520888,0.21356732,0.039446037,786.9231,821.5751,805.05493,790.9524,782.49084,0.4342041015625,0.20654296875,0.8621826171875,3.416900634765625,-3.342132568359375,-1.128997802734375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.311,0.5580916,0.7145587,0.65324295,0.15473196,0.3738149,0.28239125,-0.13505676,0.43365687,0.55558556,0.6471773,0.16191478,0.82967025,0.6041743,0.46031922,0.18688886,0.33714598,0.27260056,0.387606,0.22098136,0.0039784266,782.49084,824.7985,803.8461,807.8755,1185.8242,0.4342041015625,0.20654296875,0.8621826171875,3.416900634765625,-3.342132568359375,-1.128997802734375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.352,0.5580916,0.7145587,0.65324295,0.15473196,0.3738149,0.28239125,-0.13505676,0.43365687,0.55558556,0.6471773,0.16191478,0.82967025,0.6041743,0.46031922,0.18688886,0.33714598,0.27260056,0.387606,0.22098136,0.0039784266,787.72894,809.4872,797.3993,782.8938,1037.5458,0.43902587890625,0.195068359375,0.86883544921875,2.25799560546875,-3.94775390625,-2.3028564453125,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.357,0.5580916,0.7145587,0.65324295,0.15473196,0.3738149,0.28239125,-0.13505676,0.43365687,0.55558556,0.6471773,0.16191478,0.82967025,0.6041743,0.46031922,0.18688886,0.33714598,0.27260056,0.387606,0.22098136,0.0039784266,784.10254,826.4103,806.26373,785.7143,807.0696,0.43829345703125,0.18768310546875,0.86004638671875,2.444915771484375,-2.8411865234375,-1.7047119140625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.360,0.5580916,0.70354974,0.6538394,0.15473196,0.3738149,0.2904799,-0.17031486,0.43365687,0.55558556,0.6471773,0.1501787,0.82967025,0.6041743,0.47599596,0.19544859,0.33714598,0.27260056,0.39767358,0.22884221,0.0039784266,761.13556,815.5311,790.9524,778.86444,1025.4579,0.43829345703125,0.18768310546875,0.86004638671875,2.444915771484375,-2.8411865234375,-1.7047119140625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.410,0.5580916,0.70354974,0.6538394,0.15473196,0.3738149,0.2904799,-0.17031486,0.43365687,0.55558556,0.6471773,0.1501787,0.82967025,0.6041743,0.47599596,0.19544859,0.33714598,0.27260056,0.39767358,0.22884221,0.0039784266,772.4176,805.8608,789.7436,786.52014,927.1429,0.4444580078125,0.18328857421875,0.85504150390625,3.192596435546875,-4.18701171875,-1.876678466796875,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.455,0.5580916,0.70354974,0.6538394,0.15473196,0.3738149,0.2904799,-0.17031486,0.43365687,0.55558556,0.6471773,0.1501787,0.82967025,0.6041743,0.47599596,0.19544859,0.33714598,0.27260056,0.39767358,0.22884221,0.0039784266,755.89746,817.9487,793.36993,774.83514,892.49084,0.456298828125,0.1893310546875,0.86065673828125,3.372039794921875,-5.39825439453125,-0.67291259765625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.460,0.5580916,0.69347507,0.6525224,0.15473196,0.3738149,0.29230702,-0.1778865,0.43365687,0.55558556,0.6471773,0.13621852,0.82967025,0.6041743,0.49442863,0.20012645,0.33714598,0.27260056,0.40532598,0.23585655,0.0039784266,755.09155,826.8132,801.8315,763.5531,801.8315,0.456298828125,0.1893310546875,0.86065673828125,3.372039794921875,-5.39825439453125,-0.67291259765625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.574,0.5580916,0.69347507,0.6525224,0.15473196,0.3738149,0.29230702,-0.1778865,0.43365687,0.55558556,0.6471773,0.13621852,0.82967025,0.6041743,0.49442863,0.20012645,0.33714598,0.27260056,0.40532598,0.23585655,0.0039784266,726.08057,838.49817,807.0696,747.03296,813.1135,0.45770263671875,0.181884765625,0.85711669921875,3.192596435546875,-4.77020263671875,-0.2691650390625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.583,0.5580916,0.6730602,0.64194876,0.15473196,0.3738149,0.28397945,-0.18077064,0.43365687,0.55558556,0.6471773,0.13163339,0.82967025,0.6041743,0.5130501,0.20283611,0.33714598,0.27260056,0.41056103,0.24290122,0.0039784266,731.31866,816.337,793.7729,771.6117,946.8865,0.45770263671875,0.181884765625,0.85711669921875,3.192596435546875,-4.77020263671875,-0.2691650390625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.636,0.5580916,0.6730602,0.64194876,0.15473196,0.3738149,0.28397945,-0.18077064,0.43365687,0.55558556,0.6471773,0.13163339,0.82967025,0.6041743,0.5130501,0.20283611,0.33714598,0.27260056,0.41056103,0.24290122,0.0039784266,745.0183,824.3956,796.1905,773.22345,840.5128,0.4539794921875,0.18902587890625,0.8607177734375,3.8580322265625,-4.149627685546875,0.07476806640625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.693,0.5580916,0.6730602,0.64194876,0.15473196,0.3738149,0.28397945,-0.18077064,0.43365687,0.55558556,0.6471773,0.13163339,0.82967025,0.6041743,0.5130501,0.20283611,0.33714598,0.27260056,0.41056103,0.24290122,0.0039784266,790.9524,804.2491,781.28204,817.5458,850.18317,0.4466552734375,0.1844482421875,0.859375,3.7982177734375,-3.99261474609375,-0.04486083984375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.711,0.5580916,0.6730602,0.64194876,0.15473196,0.3738149,0.28397945,-0.18077064,0.43365687,0.55558556,0.6471773,0.13163339,0.82967025,0.6041743,0.5130501,0.20283611,0.33714598,0.27260056,0.41056103,0.24290122,0.0039784266,805.8608,800.6227,792.96704,849.7802,988.7912,0.457275390625,0.18328857421875,0.85516357421875,4.344024658203125,-3.33465576171875,-0.650482177734375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.712,0.5580916,0.63983,0.63027924,0.15473196,0.3738149,0.2696948,-0.17554815,0.43365687,0.55558556,0.64226556,0.13163339,0.82967025,0.6041743,0.525966,0.20502536,0.33714598,0.27260056,0.41102228,0.25123134,0.0039784266,807.0696,799.011,794.9817,848.97437,914.65204,0.457275390625,0.18328857421875,0.85516357421875,4.344024658203125,-3.33465576171875,-0.650482177734375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.750,0.5580916,0.63983,0.63027924,0.15473196,0.3738149,0.2696948,-0.17554815,0.43365687,0.55558556,0.64226556,0.13163339,0.82967025,0.6041743,0.525966,0.20502536,0.33714598,0.27260056,0.41102228,0.25123134,0.0039784266,799.81683,790.14655,793.7729,823.1868,867.1062,0.45587158203125,0.178955078125,0.8560791015625,5.316009521484375,-3.648681640625,-0.22430419921875,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.793,0.5580916,0.6024788,0.6109575,0.15473196,0.3738149,0.25647894,-0.1403153,0.43365687,0.55558556,0.6346366,0.12671834,0.82967025,0.6041743,0.5280189,0.20612958,0.33714598,0.27260056,0.40116712,0.2590466,0.0039784266,781.28204,799.011,787.72894,813.5165,927.9487,0.45587158203125,0.178955078125,0.8560791015625,5.316009521484375,-3.648681640625,-0.22430419921875,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.836,0.5580916,0.6024788,0.6109575,0.15473196,0.3738149,0.25647894,-0.1403153,0.43365687,0.55558556,0.6346366,0.12671834,0.82967025,0.6041743,0.5280189,0.20612958,0.33714598,0.27260056,0.40116712,0.2590466,0.0039784266,782.49084,796.99634,795.78754,816.337,888.86444,0.468017578125,0.18743896484375,0.8497314453125,6.108551025390625,-2.61688232421875,-0.082244873046875,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.910,0.5580916,0.6024788,0.6109575,0.15473196,0.3738149,0.25647894,-0.1403153,0.43365687,0.55558556,0.6346366,0.12671834,0.82967025,0.6041743,0.5280189,0.20612958,0.33714598,0.27260056,0.40116712,0.2590466,0.0039784266,783.69965,802.6374,800.6227,801.4286,835.2747,0.4580078125,0.20428466796875,0.85565185546875,6.4599609375,-3.0804443359375,0.478515625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.913,0.5580916,0.60086364,0.5793256,0.15473196,0.3738149,0.24824432,-0.06670354,0.43365687,0.55558556,0.631765,0.08708686,0.82967025,0.6041743,0.5182073,0.20423359,0.33714598,0.27260056,0.37581804,0.26003712,0.0039784266,780.87915,811.0989,798.60803,800.6227,962.1978,0.4580078125,0.20428466796875,0.85565185546875,6.4599609375,-3.0804443359375,0.478515625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.956,0.5580916,0.60086364,0.5793256,0.15473196,0.3738149,0.24824432,-0.06670354,0.43365687,0.55558556,0.631765,0.08708686,0.82967025,0.6041743,0.5182073,0.20423359,0.33714598,0.27260056,0.37581804,0.26003712,0.0039784266,781.28204,815.12823,805.05493,800.6227,719.6337,0.45001220703125,0.19659423828125,0.86328125,3.985137939453125,-2.13836669921875,-1.906585693359375,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:09.997,0.5580916,0.60086364,0.5793256,0.15473196,0.3738149,0.24824432,-0.06670354,0.43365687,0.55558556,0.631765,0.08708686,0.82967025,0.6041743,0.5182073,0.20423359,0.33714598,0.27260056,0.37581804,0.26003712,0.0039784266,786.1172,809.89014,800.6227,776.4469,905.78754,0.4461669921875,0.1854248046875,0.8597412109375,3.81317138671875,-1.5850830078125,-3.1103515625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:10.003,0.5580916,0.6632476,0.5327517,0.15473196,0.3738149,0.23464744,0.020623665,0.43365687,0.55558556,0.6134002,0.047445748,0.82967025,0.6041743,0.49908662,0.19860785,0.33714598,0.27260056,0.3340505,0.2444782,0.0039784266,794.57874,814.7253,806.26373,791.75824,790.14655,0.4461669921875,0.1854248046875,0.8597412109375,3.81317138671875,-1.5850830078125,-3.1103515625,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:10.073,0.5580916,0.6632476,0.5327517,0.15473196,0.3738149,0.23464744,0.020623665,0.43365687,0.55558556,0.6134002,0.047445748,0.82967025,0.6041743,0.49908662,0.19860785,0.33714598,0.27260056,0.3340505,0.2444782,0.0039784266,767.5824,813.91943,790.14655,793.7729,911.4286,0.4471435546875,0.180419921875,0.8511962890625,4.388885498046875,-2.340240478515625,-1.435546875,1.0,1.0,1.0,1.0,1.0,15.0,
2023-09-09 22:06:10.078,0.5580916,0.75069916,0.47218537,0.15473196,0.3738149,0.20644973,0.091795504,0.43365687,0.55558556,0.51859343,0.06384932,0.82967025,0.6041743,0.47486642,0.18874495,0.33714598,0.27260056,0.28015968,0.2046137,0.0039784266,769.59705,811.50183,792.96704,784.5055,1066.9597,0.4471435546875,0.180419921875,0.8511962890625,4.388885498046875,-2.340240478515625,-1.435546875,1.0,1.0,1.0,1.0,1.0,15.0,
