TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-09-08 00:20:06.560,0.9092795,0.54599565,0.6228565,0.8949321,0.2799569,0.36173177,0.0940379,0.20375115,0.8695585,0.48169717,0.16710007,0.6382632,0.45399052,0.9243894,-0.041472305,0.42804575,0.10472453,0.48678914,-0.23972142,0.11770703,813.1135,814.7253,799.81683,792.5641,653.95605,0.40740966796875,-0.11767578125,0.86273193359375,4.50103759765625,-1.069183349609375,-4.0374755859375,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.564,0.9171519,0.5173134,0.56385183,0.85056925,0.31608146,0.39352635,0.04442942,0.24793674,0.89097136,0.4958082,0.16710007,0.64147675,0.43728885,0.9261279,-0.035183948,0.40756607,0.09687767,0.4905945,-0.2608367,0.12357007,796.5934,800.2198,791.75824,797.8022,1054.0659,0.40740966796875,-0.11767578125,0.86273193359375,4.50103759765625,-1.069183349609375,-4.0374755859375,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.600,0.9171519,0.5173134,0.56385183,0.85056925,0.31608146,0.39352635,0.04442942,0.24793674,0.89097136,0.4958082,0.16710007,0.64147675,0.43728885,0.9261279,-0.035183948,0.40756607,0.09687767,0.4905945,-0.2608367,0.12357007,790.54944,820.7692,789.34064,780.4762,618.9011,0.45001220703125,-0.1217041015625,0.89373779296875,5.084228515625,-6.945953369140625,-2.7215576171875,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.648,0.9171519,0.5173134,0.56385183,0.85056925,0.31608146,0.39352635,0.04442942,0.24793674,0.89097136,0.4958082,0.16710007,0.64147675,0.43728885,0.9261279,-0.035183948,0.40756607,0.09687767,0.4905945,-0.2608367,0.12357007,792.1612,809.0842,804.65204,799.011,730.9158,0.50531005859375,-0.103759765625,0.8994140625,4.059906005859375,-9.4207763671875,4.62066650390625,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.654,0.92549884,0.47983047,0.4956196,0.81686276,0.37642372,0.39365324,0.02282615,0.33772194,0.8921394,0.5006847,0.16832612,0.64613885,0.4285526,0.9221777,-0.031564754,0.38724098,0.08548072,0.48861715,-0.28244916,0.13450576,787.326,770.80585,796.1905,805.05493,997.25275,0.50531005859375,-0.103759765625,0.8994140625,4.059906005859375,-9.4207763671875,4.62066650390625,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.679,0.92549884,0.47983047,0.4956196,0.81686276,0.37642372,0.39365324,0.02282615,0.33772194,0.8921394,0.5006847,0.16832612,0.64613885,0.4285526,0.9221777,-0.031564754,0.38724098,0.08548072,0.48861715,-0.28244916,0.13450576,790.9524,801.4286,792.5641,782.49084,721.2454,0.41265869140625,-0.11199951171875,0.865234375,3.22998046875,-2.549591064453125,4.568328857421875,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.719,0.92958194,0.44744295,0.4306964,0.79326415,0.44662443,0.3996917,0.035670344,0.42792478,0.8955952,0.50856656,0.14673328,0.6485221,0.4295564,0.9032758,-0.028191602,0.36625353,0.06587052,0.5636372,-0.2980617,0.14549172,802.6374,796.99634,801.4286,802.23444,764.7619,0.41265869140625,-0.11199951171875,0.865234375,3.22998046875,-2.549591064453125,4.568328857421875,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.748,0.92958194,0.44744295,0.4306964,0.79326415,0.44662443,0.3996917,0.035670344,0.42792478,0.8955952,0.50856656,0.14673328,0.6485221,0.4295564,0.9032758,-0.028191602,0.36625353,0.06587052,0.5636372,-0.2980617,0.14549172,805.05493,755.89746,800.6227,809.4872,1073.8096,0.40960693359375,-0.12054443359375,0.8719482421875,5.263671875,-3.529052734375,-7.529144287109375,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.797,0.92958194,0.44744295,0.4306964,0.79326415,0.44662443,0.3996917,0.035670344,0.42792478,0.8955952,0.50856656,0.14673328,0.6485221,0.4295564,0.9032758,-0.028191602,0.36625353,0.06587052,0.5636372,-0.2980617,0.14549172,802.6374,806.6667,803.8461,789.34064,670.87915,0.50445556640625,-0.105712890625,0.8818359375,4.673004150390625,-9.10675048828125,-2.9010009765625,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.856,0.92958194,0.44744295,0.4306964,0.79326415,0.44662443,0.3996917,0.035670344,0.42792478,0.8955952,0.50856656,0.14673328,0.6485221,0.4295564,0.9032758,-0.028191602,0.36625353,0.06587052,0.5636372,-0.2980617,0.14549172,799.81683,803.8461,803.8461,807.8755,714.7985,0.4736328125,-0.11767578125,0.86865234375,0.7177734375,-7.49176025390625,5.27862548828125,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.857,0.9191176,0.4229905,0.37707844,0.77285254,0.50661534,0.37636518,0.06890013,0.48805898,0.8965519,0.5235467,0.14243287,0.6485221,0.43612328,0.8851602,-0.025246536,0.34637064,0.03921261,0.64732826,-0.30394632,0.15310702,793.7729,802.6374,806.6667,812.71063,689.011,0.4736328125,-0.11767578125,0.86865234375,0.7177734375,-7.49176025390625,5.27862548828125,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.899,0.9191176,0.4229905,0.37707844,0.77285254,0.50661534,0.37636518,0.06890013,0.48805898,0.8965519,0.5235467,0.14243287,0.6485221,0.43612328,0.8851602,-0.025246536,0.34637064,0.03921261,0.64732826,-0.30394632,0.15310702,792.96704,794.57874,805.4579,793.36993,799.81683,0.45416259765625,-0.1334228515625,0.84686279296875,4.149627685546875,-6.02630615234375,1.263580322265625,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.932,0.9191176,0.4229905,0.37707844,0.77285254,0.50661534,0.37636518,0.06890013,0.48805898,0.8965519,0.5235467,0.14243287,0.6485221,0.43612328,0.8851602,-0.025246536,0.34637064,0.03921261,0.64732826,-0.30394632,0.15310702,792.96704,810.293,800.2198,780.87915,614.0659,0.46929931640625,-0.11163330078125,0.8677978515625,6.646881103515625,-5.8319091796875,-2.37762451171875,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:06.933,0.88464755,0.39778078,0.3427268,0.75430185,0.54556185,0.34925056,0.104686595,0.51415426,0.8965519,0.5485234,0.15891013,0.6485221,0.4371477,0.8651297,-0.021973882,0.33079425,0.013199403,0.6996453,-0.30156153,0.15718274,784.90845,796.1905,797.3993,794.17584,794.57874,0.46929931640625,-0.11163330078125,0.8677978515625,6.646881103515625,-5.8319091796875,-2.37762451171875,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.049,0.88464755,0.39778078,0.3427268,0.75430185,0.54556185,0.34925056,0.104686595,0.51415426,0.8965519,0.5485234,0.15891013,0.6485221,0.4371477,0.8651297,-0.021973882,0.33079425,0.013199403,0.6996453,-0.30156153,0.15718274,794.9817,799.41394,796.5934,796.1905,705.12823,0.48876953125,-0.1094970703125,0.87872314453125,4.486083984375,-6.59454345703125,-0.40374755859375,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.052,0.8310201,0.3736528,0.32950002,0.73765814,0.5631761,0.3231779,0.13255994,0.5167311,0.88008,0.5613862,0.16660559,0.6485221,0.42245004,0.847016,-0.017148176,0.32181585,-0.0024446654,0.7207587,-0.2961666,0.1596126,787.326,779.2674,791.3553,790.14655,888.0586,0.48876953125,-0.1094970703125,0.87872314453125,4.486083984375,-6.59454345703125,-0.40374755859375,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.105,0.8310201,0.3736528,0.32950002,0.73765814,0.5631761,0.3231779,0.13255994,0.5167311,0.88008,0.5613862,0.16660559,0.6485221,0.42245004,0.847016,-0.017148176,0.32181585,-0.0024446654,0.7207587,-0.2961666,0.1596126,782.8938,785.31134,791.75824,778.46155,682.5641,0.481201171875,-0.122802734375,0.8638916015625,4.164581298828125,-5.166473388671875,0.59814453125,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.137,0.8310201,0.3736528,0.32950002,0.73765814,0.5631761,0.3231779,0.13255994,0.5167311,0.88008,0.5613862,0.16660559,0.6485221,0.42245004,0.847016,-0.017148176,0.32181585,-0.0024446654,0.7207587,-0.2961666,0.1596126,790.9524,796.5934,791.75824,791.3553,850.989,0.4786376953125,-0.11859130859375,0.8570556640625,5.14404296875,-3.7384033203125,-1.413116455078125,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.141,0.7854358,0.35593602,0.3359011,0.7212972,0.56693584,0.3013942,0.14765936,0.52892596,0.8001109,0.5648096,0.16660559,0.62785494,0.38982472,0.8348804,-0.011274248,0.30410847,-0.0031227404,0.72188956,-0.29286408,0.14961252,793.7729,775.2381,792.1612,797.3993,869.92676,0.4786376953125,-0.11859130859375,0.8570556640625,5.14404296875,-3.7384033203125,-1.413116455078125,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.190,0.7854358,0.35593602,0.3359011,0.7212972,0.56693584,0.3013942,0.14765936,0.52892596,0.8001109,0.5648096,0.16660559,0.62785494,0.38982472,0.8348804,-0.011274248,0.30410847,-0.0031227404,0.72188956,-0.29286408,0.14961252,795.38464,790.54944,790.14655,790.14655,772.4176,0.47344970703125,-0.1109619140625,0.8592529296875,6.108551025390625,-3.409423828125,-2.579498291015625,1.0,1.0,1.0,1.0,1.0,20.0,
2023-09-08 00:20:07.231,0.76134735,0.34748155,0.35058418,0.69487065,0.5653605,0.28403193,0.14538947,0.54379684,0.7359137,0.5648096,0.16660559,0.60911167,0.34982523,0.8305467,-0.006935064,0.29111835,0.006676289,0.71513397,-0.29564977,0.14946651,791.75824,815.5311,803.8461,785.31134,621.7216,0.47344970703125,-0.1109619140625,0.8592529296875,6.108551025390625,-3.409423828125,-2.579498291015625,1.0,1.0,1.0,1.0,1.0,20.0,
