timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1624461914.203125,878.6718220051554,793.8027404694071,799.5855379188712,881.902726902727,750.0250983584317
1624461914.2109375,879.4478361145028,794.414597747931,799.5780762447429,882.7309727309727,771.775878442545
1624461914.21875,880.2238502238503,795.026455026455,799.5706145706145,883.5592185592185,793.5266585266585
1624461914.2265625,880.9998643331977,795.6383123049789,799.5631528964861,884.3874643874643,815.2774386107719
1624461914.234375,881.7758784425451,796.2501695835028,799.5556912223577,885.2157102157101,837.0282186948853
1624461914.2421875,882.5518925518926,796.8620268620267,799.5482295482294,886.043956043956,858.7789987789987
1624461914.2499998,877.8286528286528,797.9253154253153,800.4995929995929,881.7796092796092,854.6265771265771
1624461914.2578125,873.1054131054132,798.9886039886039,801.4509564509564,877.5152625152625,850.4741554741554
1624461914.265625,868.3821733821735,800.0518925518925,802.4023199023198,873.2509157509157,846.3217338217337
1624461914.2734375,863.6589336589337,801.115181115181,803.3536833536833,868.986568986569,842.1693121693121
1624461914.28125,858.935693935694,802.1784696784697,804.3050468050468,864.7222222222223,838.0168905168905
1624461914.2890625,854.2124542124543,803.2417582417582,805.2564102564103,860.4578754578755,833.8644688644688
1624461914.3046875,859.1595441595442,793.1125356125357,795.6756206756207,866.3451363451363,858.0738705738705
1624461914.3125,860.4802604802605,793.8624338624339,796.3695563695564,863.9723239723239,832.7228327228327
1624461914.3203125,861.8009768009767,794.6123321123322,797.063492063492,861.5995115995115,807.3717948717949
1624461914.328125,863.121693121693,795.3622303622304,797.7574277574278,859.2266992266992,782.0207570207571
1624461914.3359375,864.4424094424094,796.1121286121287,798.4513634513635,856.8538868538868,756.6697191697192
1624461914.34375,865.7631257631257,796.8620268620269,799.1452991452992,854.4810744810744,731.3186813186813
1624461914.3515625,864.4759869759869,797.958892958893,798.484940984941,852.3880748880748,729.6062271062272
1624461914.359375,863.1888481888482,799.055759055759,797.8245828245829,850.2950752950752,727.893772893773
1624461914.3671875,861.9017094017095,800.1526251526252,797.1642246642248,848.2020757020757,726.1813186813188
1624461914.375,860.6145706145707,801.2494912494913,796.5038665038666,846.1090761090761,724.4688644688645
1624461914.3828125,859.3274318274318,802.3463573463573,795.8435083435083,844.0160765160765,722.7564102564103
1624461914.390625,858.0402930402931,803.4432234432234,795.1831501831502,841.9230769230769,721.0439560439561
1624461914.3984373,825.4700854700855,804.7863247863248,796.5262515262516,821.3736263736265,800.0183150183151
1624461914.40625,696.2637362637363,840.5128205128206,833.6630036630037,717.6190476190476,682.5641025641025
1624461914.4140625,692.4862637362637,841.1172161172161,833.3608058608058,711.2225274725274,690.9249084249084
1624461914.421875,688.7087912087912,841.7216117216118,833.0586080586081,704.8260073260074,699.2857142857142
1624461914.4296875,684.9313186813188,842.3260073260074,832.7564102564103,698.4294871794872,707.6465201465202
1624461914.4375,681.1538461538462,842.930402930403,832.4542124542124,692.032967032967,716.007326007326
1624461914.4453125,677.3763736263736,843.5347985347986,832.1520146520147,685.6364468864468,724.3681318681319
1624461914.4531252,673.5989010989011,844.1391941391942,831.8498168498169,679.2399267399267,732.7289377289378
1624461914.4609375,669.8214285714287,844.7435897435898,831.5476190476192,672.8434065934066,741.0897435897436
1624461914.46875,666.0439560439561,845.3479853479854,831.2454212454213,666.4468864468864,749.4505494505495
1624461914.4765625,548.1196581196581,917.7411477411478,849.9145299145299,562.893772893773,910.6227106227108
1624461914.484375,554.3650793650793,914.94301994302,848.951973951974,565.3337403337404,892.7146927146929
1624461914.4921875,560.6105006105006,912.1448921448922,847.9894179894179,567.7737077737078,874.8066748066749
1624461914.5,566.8559218559219,909.3467643467644,847.026862026862,570.2136752136753,856.898656898657
1624461914.5078125,573.1013431013431,906.5486365486366,846.064306064306,572.6536426536427,838.9906389906391
1624461914.515625,579.3467643467643,903.7505087505089,845.10175010175,575.0936100936101,821.0826210826211
1624461914.5234375,585.5921855921856,900.9523809523812,844.139194139194,577.5335775335775,803.1746031746032
1624461914.53125,608.3353683353683,888.3943833943836,838.0952380952381,605.0447700447701,801.7419617419619
1624461914.5390625,631.0785510785511,875.836385836386,832.051282051282,632.5559625559625,800.3093203093204
1624461914.5468748,653.8217338217339,863.2783882783883,826.0073260073259,660.067155067155,798.8766788766789
1624461914.5546875,676.5649165649166,850.7203907203908,819.9633699633699,687.5783475783476,797.4440374440375
1624461914.5625,699.3080993080994,838.1623931623933,813.919413919414,715.0895400895402,796.0113960113961
1624461914.5703125,722.0512820512821,825.6043956043957,807.8754578754579,742.6007326007326,794.5787545787546
1624461914.578125,844.2735042735044,779.8046398046399,785.1770451770452,845.0793650793652,752.9426129426129
1624461914.5859375,853.8207163207164,776.5756003256005,783.4366096866097,853.2834757834759,759.1432641432641
1624461914.59375,863.3679283679285,773.3465608465609,781.6961741961742,861.4875864875866,765.3439153439153
1624461914.6015627,872.9151404151405,770.1175213675215,779.9557387057387,869.6916971916972,771.5445665445666
1624461914.609375,882.4623524623524,766.888481888482,778.2153032153033,877.8958078958079,777.7452177452177
1624461914.6171875,892.0095645095645,763.6594424094425,776.4748677248677,886.0999185999186,783.9458689458689
1624461914.625,901.5567765567764,760.430402930403,774.7344322344322,894.3040293040293,790.1465201465202
1624461914.640625,922.2069597069598,773.021978021978,791.1538461538462,907.5,683.2440476190477
1624461914.6484375,918.882783882784,772.8205128205128,790.1465201465202,906.7948717948718,677.6785714285714
1624461914.65625,915.558608058608,772.6190476190476,789.1391941391942,906.0897435897436,672.1130952380953
1624461914.6640625,912.2344322344322,772.4175824175825,788.1318681318681,905.3846153846154,666.547619047619
1624461914.671875,908.9102564102564,772.2161172161173,787.1245421245421,904.6794871794872,660.9821428571429
1624461914.6796875,905.5860805860806,772.014652014652,786.1172161172161,903.9743589743588,655.4166666666667
1624461914.6875,902.2619047619048,771.8131868131868,785.1098901098901,903.2692307692308,649.8511904761905
1624461914.6953125,898.9377289377289,771.6117216117216,784.1025641025641,902.5641025641024,644.2857142857143
1624461914.703125,887.4542124542124,770.6043956043957,789.9450549450551,875.7692307692308,773.6263736263736
1624461914.7109375,883.7494912494913,771.0409035409036,791.4784289784291,875.2431827431828,773.7606837606837
1624461914.71875,880.0447700447701,771.4774114774115,793.0118030118031,874.7171347171347,773.894993894994
1624461914.7265625,876.3400488400489,771.9139194139194,794.5451770451771,874.1910866910868,774.0293040293041
1624461914.734375,872.6353276353276,772.3504273504274,796.0785510785512,873.6650386650388,774.1636141636142
1624461914.7421875,868.9306064306064,772.7869352869352,797.6119251119252,873.1389906389907,774.2979242979244
1624461914.7500002,865.2258852258852,773.2234432234432,799.1452991452992,872.6129426129427,774.4322344322345
1624461914.7578125,859.394586894587,771.6117216117216,797.2761497761499,865.5168905168906,780.946275946276
1624461914.765625,853.5632885632886,770.0,795.4070004070005,858.4208384208384,787.4603174603175
1624461914.7734375,847.7319902319903,768.3882783882784,793.5378510378512,851.3247863247864,793.974358974359
1624461914.78125,841.900691900692,766.7765567765567,791.6687016687017,844.2287342287343,800.4884004884005
1624461914.7890625,836.0693935693936,765.1648351648352,789.7995522995524,837.1326821326821,807.002442002442
1624461914.796875,830.2380952380953,763.5531135531136,787.930402930403,830.0366300366301,813.5164835164835
1624461914.8046875,845.7509157509157,780.6776556776557,813.5164835164835,836.080586080586,997.2527472527476
1624461914.8125,844.9002849002849,781.1365486365487,816.2922262922264,836.2596662596662,963.9438339438342
1624461914.8203125,844.049654049654,781.5954415954416,819.0679690679691,836.4387464387464,930.6349206349208
1624461914.828125,843.1990231990233,782.0543345543346,821.8437118437118,836.6178266178266,897.3260073260075
1624461914.8359375,842.3483923483924,782.5132275132275,824.6194546194547,836.7969067969068,864.0170940170941
1624461914.84375,841.4977614977615,782.9721204721204,827.3951973951976,836.975986975987,830.7081807081807
1624461914.8515625,840.6471306471307,783.4310134310134,830.1709401709403,837.1550671550672,797.3992673992674
1624461914.859375,840.7590557590557,786.2962962962963,829.924704924705,838.2071632071633,788.982498982499
1624461914.8671875,840.8709808709809,789.1615791615792,829.6784696784697,839.2592592592592,780.5657305657306
1624461914.875,840.982905982906,792.0268620268621,829.4322344322345,840.3113553113553,772.1489621489623
1624461914.8828125,841.0948310948311,794.8921448921449,829.1859991859992,841.3634513634514,763.7321937321938
1624461914.890625,841.2067562067563,797.7574277574278,828.9397639397639,842.4155474155474,755.3154253154254
1624461914.8984373,841.3186813186813,800.6227106227107,828.6935286935286,843.4676434676435,746.898656898657
1624461914.90625,834.8717948717949,794.1758241758242,807.4725274725275,825.2014652014652,571.3553113553114
1624461914.9140625,834.1330891330891,794.86975986976,807.3829873829875,824.5075295075295,611.6931216931217
1624461914.921875,833.3943833943835,795.5636955636957,807.2934472934473,823.8135938135938,652.030932030932
1624461914.9296875,832.6556776556777,796.2576312576314,807.2039072039072,823.1196581196582,692.3687423687423
1624461914.9375,831.9169719169719,796.951566951567,807.1143671143672,822.4257224257225,732.7065527065527
1624461914.9453125,831.1782661782662,797.6455026455027,807.0248270248271,821.7317867317868,773.044363044363
1624461914.9531252,830.4395604395604,798.3394383394384,806.935286935287,821.037851037851,813.3821733821733
1624461914.9609375,828.240231990232,796.4199226699227,806.3700651200652,820.0529100529101,809.8957061457061
1624461914.96875,826.0409035409035,794.5004070004071,805.8048433048433,819.0679690679691,806.4092389092389
1624461914.9765625,823.8415750915751,792.5808913308914,805.2396214896215,818.0830280830281,802.9227716727717
1624461914.984375,821.6422466422467,790.6613756613757,804.6743996743998,817.0980870980871,799.4363044363043
1624461914.9921875,819.4429181929182,788.7418599918601,804.1091778591779,816.1131461131462,795.9498371998371
1624461915.0,817.2435897435898,786.8223443223444,803.5439560439561,815.1282051282052,792.4633699633699
1624461915.0078125,815.6150793650795,787.1749084249085,802.9899267399268,814.2551892551893,786.1004273504274
