timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1694131417.38,786.1172,790.14655,791.75824,805.05493,763.95605
1694131417.38,788.1319,786.1172,786.1172,794.9817,699.89014
1694131417.3820002,788.1319,783.2967,782.8938,782.0879,724.87177
1694131417.3830001,782.49084,778.46155,791.3553,792.96704,761.53845
1694131417.384,793.36993,781.28204,793.7729,815.9341,789.34064
1694131417.384,789.7436,786.52014,787.72894,788.93774,830.4396
1694131417.387,786.9231,786.52014,785.31134,782.0879,878.3883
1694131417.388,777.25275,787.72894,784.90845,788.93774,1025.4579
1694131417.389,755.89746,789.7436,787.72894,792.96704,939.2308
1694131417.389,770.40295,791.75824,791.75824,812.71063,735.34796
1694131417.391,803.0403,793.36993,790.9524,791.75824,802.23444
1694131417.392,789.7436,791.75824,789.34064,778.46155,1098.3883
1694131417.4190001,771.6117,792.1612,788.1319,782.8938,846.1539
1694131417.42,774.43225,789.7436,791.75824,787.326,583.8461
1694131417.421,783.2967,786.9231,791.75824,793.7729,699.0842
1694131417.421,793.7729,786.1172,790.9524,782.8938,786.52014
1694131417.4220002,782.8938,789.34064,792.1612,778.46155,766.77655
1694131417.4220002,787.326,788.5348,785.31134,783.2967,724.4689
1694131417.423,793.7729,784.5055,782.0879,788.5348,868.71796
1694131417.424,765.16486,787.326,788.5348,792.96704,1061.7216
1694131417.424,782.8938,789.34064,791.3553,788.1319,852.1978
1694131417.425,808.2784,784.5055,787.326,784.10254,767.1795
1694131417.425,801.02563,786.52014,787.72894,786.1172,805.4579
1694131417.4259999,788.93774,791.75824,792.1612,786.1172,739.7802
1694131417.468,785.31134,795.78754,794.57874,790.54944,712.7839
1694131417.4689999,796.1905,794.57874,791.3553,807.0696,749.45056
1694131417.47,790.14655,791.75824,790.14655,814.7253,927.9487
1694131417.471,791.75824,798.20514,792.1612,811.50183,857.4359
1694131417.472,819.15753,796.5934,788.5348,793.7729,675.31134
1694131417.472,811.50183,788.93774,786.9231,776.04395,784.5055
1694131417.473,782.8938,785.7143,790.14655,790.14655,1109.6703
1694131417.474,783.69965,789.34064,793.36993,802.23444,944.4689
1694131417.477,784.5055,792.1612,792.1612,797.8022,640.65936
1694131417.4780002,782.0879,784.90845,791.75824,801.02563,657.5824
1694131417.4780002,789.34064,777.6557,800.2198,803.0403,726.4835
1694131417.479,806.26373,783.69965,800.6227,796.99634,797.8022
1694131417.5219998,790.9524,789.34064,795.78754,806.26373,710.3663
1694131417.523,775.2381,792.96704,797.3993,801.02563,728.0952
1694131417.523,787.326,791.3553,795.38464,792.96704,1064.9451
1694131417.524,807.8755,792.5641,791.75824,786.52014,880.0
1694131417.5249999,801.8315,791.75824,791.75824,791.75824,670.4762
1694131417.5249999,789.7436,788.1319,794.17584,811.50183,881.2088
1694131417.526,795.38464,788.1319,793.7729,798.60803,970.65936
1694131417.526,803.44324,794.17584,793.36993,785.7143,752.27106
1694131417.527,803.44324,796.5934,790.54944,797.8022,602.7839
1694131417.527,794.17584,786.1172,786.1172,800.2198,747.4359
1694131417.528,780.87915,782.49084,786.1172,788.93774,857.8388
1694131417.528,776.04395,787.326,792.5641,796.1905,667.25275
1694131417.569,782.49084,788.93774,793.36993,806.6667,612.8571
1694131417.57,782.49084,789.34064,788.93774,793.7729,787.72894
1694131417.57,793.36993,790.54944,786.9231,779.2674,790.14655
1694131417.571,792.96704,787.72894,784.90845,791.75824,690.6227
1694131417.572,774.83514,784.90845,787.326,797.3993,757.50916
1694131417.572,763.95605,784.10254,787.72894,797.8022,927.5458
1694131417.573,776.8498,782.49084,787.326,792.5641,831.6484
1694131417.573,794.9817,780.87915,788.1319,785.7143,709.15753
1694131417.5740001,793.36993,785.31134,788.1319,788.5348,819.5604
1694131417.5740001,790.9524,791.75824,790.54944,799.81683,1072.6007
1694131417.577,794.17584,792.5641,791.3553,795.78754,970.65936
1694131417.5779998,792.1612,788.5348,792.1612,792.1612,743.8095
1694131417.6179998,779.2674,787.326,793.36993,792.1612,750.65936
1694131417.619,775.2381,788.93774,792.96704,774.83514,899.7436
1694131417.62,774.0293,791.75824,793.36993,776.8498,797.3993
1694131417.62,771.6117,787.326,791.3553,796.1905,666.8498
1694131417.621,796.1905,784.5055,791.3553,812.3077,650.32965
1694131417.621,793.36993,786.9231,790.9524,793.36993,750.2564
1694131417.6220002,784.10254,788.1319,790.14655,790.9524,842.1245
1694131417.6220002,774.0293,788.93774,790.9524,787.72894,762.74725
1694131417.6230001,774.0293,789.7436,792.96704,788.5348,794.9817
1694131417.6230001,783.69965,788.1319,791.3553,806.6667,1068.1685
1694131417.624,786.1172,790.14655,785.7143,793.7729,862.674
1694131417.624,772.01465,789.7436,789.7436,789.34064,672.0879
1694131417.669,782.0879,789.34064,792.1612,781.685,791.3553
1694131417.67,791.75824,792.5641,795.38464,796.1905,744.21246
1694131417.671,779.67035,792.1612,796.5934,826.8132,664.83514
1694131417.672,778.86444,791.3553,792.1612,785.31134,715.6044
1694131417.672,776.8498,788.5348,793.36993,780.07324,792.5641
1694131417.6729999,784.10254,786.1172,792.1612,797.8022,825.6044
1694131417.6729999,781.28204,787.326,788.93774,794.9817,730.5128
1694131417.6739998,787.72894,785.31134,792.1612,782.0879,693.0403
1694131417.675,789.7436,786.52014,789.7436,778.46155,983.95605
1694131417.676,790.9524,785.7143,785.7143,780.87915,963.4066
1694131417.677,782.49084,785.31134,789.7436,784.10254,757.50916
1694131417.6780002,775.64105,787.326,792.96704,800.2198,748.6447
1694131417.7180002,783.69965,787.72894,790.54944,809.0842,944.0659
1694131417.719,781.28204,789.7436,790.9524,787.72894,831.2454
1694131417.72,784.5055,790.54944,795.38464,791.75824,699.4872
1694131417.72,782.8938,788.93774,793.7729,790.14655,773.6264
1694131417.721,785.7143,786.9231,792.1612,797.8022,718.8278
1694131417.721,786.1172,784.5055,794.9817,812.3077,713.9927
1694131417.722,784.90845,786.1172,795.38464,790.14655,722.8571
1694131417.723,785.31134,784.10254,791.75824,783.69965,810.293
1694131417.723,781.28204,786.52014,789.7436,796.1905,1054.8718
1694131417.724,790.14655,795.78754,788.93774,794.57874,838.9011
1694131417.724,781.28204,794.9817,786.9231,790.54944,675.31134
1694131417.725,774.83514,788.93774,784.90845,801.8315,837.6923
1694131417.77,783.2967,790.54944,788.1319,815.12823,842.52747
1694131417.7710001,799.81683,794.17584,791.3553,780.07324,786.1172
1694131417.772,792.96704,796.1905,792.96704,780.07324,803.8461
1694131417.772,778.86444,792.96704,796.1905,811.0989,895.31134
1694131417.773,781.28204,789.34064,796.1905,797.3993,809.89014
1694131417.773,790.14655,790.14655,794.17584,790.14655,762.74725
1694131417.7740002,788.1319,790.54944,788.5348,792.5641,849.7802
