timestamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT
1694271235.671,793.7729,777.6557,768.7912,784.5055,742.1978
1694271235.6739998,783.69965,776.4469,766.77655,784.5055,982.74725
1694271235.675,792.5641,775.64105,768.7912,791.75824,880.40295
1694271235.723,789.7436,771.6117,765.9707,792.1612,772.8205
1694271235.724,779.2674,767.1795,760.7326,779.2674,794.9817
1694271235.726,770.80585,771.6117,767.5824,759.92676,598.3516
1694271235.726,767.98535,774.0293,770.0,761.9414,490.3663
1694271235.727,773.6264,774.0293,769.19415,786.1172,715.6044
1694271235.728,769.19415,770.80585,769.59705,792.5641,1011.3553
1694271235.728,765.9707,770.40295,770.0,783.2967,962.1978
1694271235.7289999,762.3443,773.22345,768.7912,765.9707,732.52747
1694271235.7299998,753.8828,772.8205,767.5824,765.56775,641.06226
1694271235.7299998,747.03296,767.98535,762.3443,799.41394,1004.90845
1694271235.731,751.4652,771.2088,764.7619,809.4872,1122.1611
1694271235.731,750.2564,772.8205,772.4176,795.38464,810.696
1694271235.789,753.0769,774.83514,770.80585,780.4762,631.79486
1694271235.7900002,753.0769,776.04395,767.98535,778.46155,584.2491
1694271235.7910001,755.89746,772.8205,771.2088,795.78754,722.0513
1694271235.7910001,767.98535,776.4469,770.0,807.0696,877.98535
1694271235.792,767.98535,780.4762,767.1795,798.20514,859.45056
1694271235.792,759.5238,781.685,768.7912,786.1172,766.77655
1694271235.793,762.74725,777.6557,766.3736,774.43225,641.8681
1694271235.794,772.4176,775.2381,763.1502,772.01465,684.17584
1694271235.794,778.0586,769.19415,763.1502,792.1612,1002.49084
1694271235.795,776.4469,772.01465,761.9414,803.44324,1239.011
1694271235.796,780.07324,781.28204,763.1502,777.25275,868.315
1694271235.796,789.34064,777.6557,766.77655,760.32965,585.05493
1694271235.829,784.5055,772.4176,767.5824,772.01465,776.4469
1694271235.8300002,782.8938,773.22345,767.98535,787.326,909.011
1694271235.831,785.7143,776.04395,765.16486,786.1172,824.7985
1694271235.831,778.0586,774.83514,765.56775,769.19415,710.3663
1694271235.832,767.1795,766.77655,764.35895,764.35895,735.34796
1694271235.833,780.4762,765.9707,764.7619,774.43225,792.1612
1694271235.833,799.81683,768.7912,765.56775,793.36993,840.9158
1694271235.8339999,790.14655,773.22345,765.9707,794.9817,851.39197
1694271235.835,785.7143,774.83514,767.1795,783.2967,963.00366
1694271235.835,793.7729,772.4176,765.9707,779.67035,724.4689
1694271235.836,799.41394,771.6117,770.40295,783.2967,529.0476
1694271235.837,790.9524,770.40295,769.59705,794.17584,747.8388
1694271235.845,788.93774,767.1795,767.98535,790.9524,834.0659
1694271235.8460002,790.54944,765.9707,768.7912,778.46155,733.73627
1694271235.8470001,773.6264,765.56775,765.9707,763.5531,607.619
1694271235.848,770.0,766.3736,765.9707,771.2088,652.74725
1694271235.848,771.6117,771.2088,767.1795,797.8022,903.7729
1694271235.849,780.4762,768.3883,765.9707,799.41394,1000.87915
1694271235.85,783.69965,763.95605,767.98535,784.90845,821.978
1694271235.85,783.69965,769.59705,770.80585,774.0293,768.7912
1694271235.851,790.9524,773.22345,770.0,784.10254,1020.6227
1694271235.851,793.36993,772.8205,774.0293,803.0403,975.09155
1694271235.852,790.54944,772.01465,776.4469,799.41394,899.7436
1694271235.852,781.28204,767.1795,769.19415,781.685,848.97437
1694271235.881,774.43225,765.16486,764.7619,778.0586,628.5714
1694271235.882,773.6264,764.7619,765.9707,788.5348,577.8022
1694271235.8860002,776.4469,765.16486,764.35895,787.326,749.0476
1694271235.887,787.326,771.6117,770.40295,785.31134,904.9817
1694271235.887,790.9524,773.6264,774.43225,780.4762,852.1978
1694271235.888,780.87915,771.6117,772.4176,768.7912,679.34064
1694271235.889,773.22345,770.80585,773.6264,763.5531,674.90845
1694271235.889,778.46155,772.8205,773.22345,784.10254,1050.0366
1694271235.8899999,780.87915,772.8205,772.01465,798.20514,1148.3517
1694271235.8899999,770.40295,768.7912,768.3883,782.8938,824.7985
1694271235.891,766.3736,767.1795,767.98535,766.3736,666.4469
1694271235.891,761.53845,771.6117,767.98535,766.3736,629.7802
1694271235.92,759.12085,772.01465,762.3443,782.0879,707.5458
1694271235.921,765.16486,772.4176,759.92676,780.87915,830.0366
1694271235.921,767.5824,771.2088,765.56775,774.83514,831.2454
1694271235.922,762.74725,772.01465,766.3736,773.22345,704.7253
1694271235.922,763.1502,770.80585,764.35895,775.64105,579.81683
1694271235.923,776.04395,768.7912,764.35895,786.52014,657.5824
1694271235.923,779.2674,772.01465,766.77655,810.696,1013.36993
1694271235.923,766.3736,768.7912,769.19415,813.91943,1283.3334
1694271235.924,748.6447,767.5824,763.1502,781.685,865.4945
1694271235.924,748.24176,769.19415,759.5238,761.53845,551.6117
1694271235.925,765.56775,766.3736,761.13556,774.83514,808.2784
1694271235.925,762.74725,766.3736,761.13556,788.93774,1013.36993
1694271235.987,757.50916,767.1795,760.7326,780.4762,850.58606
1694271235.988,761.53845,767.5824,763.1502,774.0293,669.2674
1694271235.988,764.35895,768.3883,761.53845,766.77655,583.44324
1694271235.9889998,776.04395,772.4176,762.74725,778.46155,643.0769
1694271235.993,776.04395,771.2088,763.95605,792.1612,767.98535
1694271235.994,768.7912,769.19415,765.16486,786.52014,882.8205
1694271235.9950001,767.98535,767.5824,764.35895,779.2674,1029.4872
1694271235.9950001,763.1502,763.5531,760.32965,761.9414,746.2271
1694271235.996,759.92676,761.9414,760.7326,759.92676,506.48352
1694271235.996,765.9707,762.3443,761.9414,782.0879,788.5348
1694271235.997,767.98535,763.1502,763.5531,792.5641,1084.2858
1694271235.9980001,765.9707,762.74725,762.74725,775.2381,813.91943
1694271236.0300002,769.19415,764.35895,764.7619,772.01465,525.42126
1694271236.0310001,779.67035,765.56775,764.35895,784.90845,586.6667
1694271236.0310001,784.90845,761.9414,759.5238,788.93774,770.40295
1694271236.032,782.0879,760.32965,760.7326,788.1319,852.6007
1694271236.032,782.8938,758.315,761.13556,778.86444,742.6007
1694271236.033,784.90845,760.32965,761.53845,767.1795,709.9634
1694271236.034,790.54944,762.74725,760.7326,778.86444,800.2198
1694271236.034,797.3993,763.95605,763.95605,796.99634,861.4652
1694271236.035,782.8938,767.5824,765.16486,799.41394,871.13556
1694271236.035,781.685,768.7912,761.13556,803.44324,872.74725
1694271236.036,790.14655,767.1795,762.74725,813.1135,944.87177
1694271236.036,782.8938,761.13556,764.35895,794.57874,672.49084
1694271236.1,787.72894,757.1062,763.1502,793.7729,704.3223
1694271236.1009998,800.2198,757.9121,760.7326,815.9341,1021.4286
1694271236.1020002,804.65204,757.9121,763.1502,817.5458,902.96704
1694271236.1020002,801.8315,754.2857,769.59705,799.41394,631.79486
1694271236.1030002,794.17584,757.1062,771.2088,790.14655,587.47253
1694271236.104,803.0403,759.92676,767.5824,792.1612,837.28937
1694271236.108,819.9634,758.71796,763.1502,809.4872,1014.57874
1694271236.109,807.8755,757.1062,763.95605,809.89014,843.3333
1694271236.109,794.17584,758.315,767.1795,792.96704,663.6264
1694271236.1100001,806.6667,762.74725,767.98535,793.7729,804.65204
1694271236.111,811.0989,761.53845,764.35895,795.38464,850.58606
1694271236.111,815.9341,758.315,763.1502,803.8461,841.7216
1694271236.1529999,822.7839,761.13556,762.3443,811.9048,834.87177
1694271236.155,811.50183,763.5531,760.7326,793.7729,641.06226
1694271236.155,807.0696,762.3443,763.5531,788.1319,547.1795
1694271236.156,814.3223,762.3443,763.95605,805.8608,688.60803
1694271236.156,814.3223,764.7619,765.16486,822.7839,851.79486
1694271236.1569998,808.2784,763.1502,765.16486,809.0842,943.2601
1694271236.1580002,801.4286,760.7326,760.7326,787.326,779.2674
1694271236.1580002,797.8022,763.1502,763.5531,790.14655,606.4103
1694271236.1590002,801.8315,761.13556,765.16486,805.05493,838.49817
1694271236.16,808.68134,759.92676,761.9414,813.5165,963.4066
1694271236.16,805.05493,759.12085,763.5531,811.9048,841.31866
1694271236.161,791.3553,756.30035,765.9707,798.60803,665.64105
1694271236.2,788.5348,757.9121,769.59705,793.7729,705.5311
1694271236.201,796.1905,759.5238,774.43225,817.9487,1050.4396
1694271236.202,799.011,758.71796,773.6264,819.15753,1014.57874
1694271236.203,789.34064,756.30035,772.4176,806.26373,848.97437
1694271236.203,782.49084,754.68866,772.01465,795.38464,753.0769
1694271236.204,788.93774,754.68866,775.2381,780.07324,617.6923
1694271236.204,786.1172,751.8681,776.04395,790.14655,677.326
1694271236.205,782.0879,750.65936,774.83514,807.0696,906.99634
1694271236.2089999,784.5055,750.65936,771.2088,813.1135,1193.0769
1694271236.2099998,782.8938,751.8681,771.2088,796.5934,1026.6666
1694271236.2099998,780.87915,751.8681,772.01465,763.95605,606.4103
1694271236.211,783.69965,749.45056,772.01465,767.98535,575.38464
1694271236.257,788.93774,751.4652,771.6117,791.75824,775.64105
1694271236.258,782.49084,750.65936,764.7619,794.17584,871.53845
1694271236.259,773.6264,749.0476,759.12085,777.25275,722.0513
1694271236.26,773.6264,750.65936,760.32965,761.13556,607.2161
1694271236.264,776.04395,753.47986,767.98535,772.8205,672.0879
1694271236.2649999,778.46155,755.09155,772.01465,798.20514,826.0073
1694271236.2659998,788.93774,756.30035,767.5824,803.0403,891.685
1694271236.267,796.1905,755.09155,768.7912,791.3553,940.4396
1694271236.268,795.38464,754.2857,773.22345,791.75824,1135.4579
1694271236.269,790.14655,755.4945,770.40295,796.1905,926.7399
1694271236.2700002,781.28204,753.8828,766.77655,802.6374,726.4835
1694271236.2710001,779.2674,753.0769,765.9707,807.0696,929.9634
1694271236.273,784.5055,754.2857,767.98535,791.75824,840.10986
1694271236.274,784.90845,754.2857,768.7912,781.28204,589.0842
1694271236.275,784.90845,753.8828,767.98535,788.1319,554.0293
1694271236.276,786.9231,756.7033,763.95605,794.9817,708.3516
1694271236.277,787.326,755.89746,759.92676,799.41394,871.13556
1694271236.278,775.2381,752.27106,760.32965,790.9524,892.8938
1694271236.279,773.6264,752.674,762.3443,772.8205,788.1319
1694271236.28,778.0586,752.674,764.35895,780.4762,859.0476
1694271236.281,771.2088,750.2564,761.9414,794.17584,832.8571
1694271236.2849998,770.80585,745.42126,758.315,792.1612,785.31134
1694271236.292,770.0,744.61536,759.92676,781.685,834.4689
1694271236.293,774.0293,747.4359,760.32965,763.1502,752.674
1694271236.3420002,770.80585,750.2564,763.95605,762.3443,573.7729
1694271236.3430002,764.35895,749.0476,766.77655,774.43225,612.4542
1694271236.3430002,769.19415,747.8388,764.7619,784.5055,836.4835
1694271236.344,765.9707,750.2564,763.1502,788.93774,873.95605
1694271236.344,760.7326,746.63007,761.13556,777.25275,693.0403
1694271236.345,759.5238,743.8095,762.3443,770.0,599.5604
1694271236.345,751.4652,743.8095,760.32965,773.22345,873.1502
1694271236.346,752.674,744.21246,756.7033,785.7143,1282.1245
1694271236.3470001,763.1502,747.4359,759.5238,791.75824,1087.5092
1694271236.3470001,768.3883,748.6447,761.9414,783.2967,722.4542
1694271236.348,771.2088,748.24176,763.5531,780.87915,686.1905
