TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-07-08 15:35:11.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-49B9
2025-07-08 15:35:11.530,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,816.337,813.1135,781.685,842.9304,488.35165,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,789.34064,820.3663,784.5055,819.5604,805.4579,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,789.7436,818.7546,776.8498,823.5897,780.4762,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,828.8278,816.7399,774.43225,862.674,618.49817,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,834.87177,817.9487,774.43225,861.8681,573.36993,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,807.8755,828.022,778.86444,831.6484,792.1612,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,790.54944,823.9927,779.2674,819.15753,951.31866,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.531,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,810.293,814.7253,778.86444,855.42126,655.16486,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.532,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,828.8278,817.5458,780.4762,880.0,711.5751,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
2025-07-08 15:35:11.532,0.0,0.36151603,0.9445783,0.9591584,0.0,0.1684324,0.66846335,0.4498765,0.0,0.4071108,0.72525376,0.85025626,0.0,0.004577154,0.2420392,0.70185035,0.0,-0.30206382,-0.494748,0.44850567,803.44324,819.9634,777.6557,850.18317,1041.5751,-0.05828857421875,0.1849365234375,0.988525390625,2.37762451171875,-4.583282470703125,-0.426177978515625,480293.0402930403,8.302380952380952E7,3.307091575091575E7,64.50715,1,1.0,1.0,1.0,1.0,65.00
