TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-09-09 23:56:48.439,0.7967431,0.05895601,0.21261173,0.67798185,0.7886082,-0.030523423,0.12802482,0.93189114,0.9864115,0.08467094,0.23843852,1.055132,0.44559067,-0.18887423,0.044045176,0.52665967,-0.24366562,-0.25363103,-0.4571949,0.058497425,786.1172,815.5311,778.86444,751.4652,683.36993,0.1373291015625,0.10003662109375,0.97576904296875,4.493560791015625,-3.132781982421875,-0.291595458984375,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.483,0.7967431,0.05895601,0.21261173,0.67798185,0.7886082,-0.030523423,0.12802482,0.93189114,0.9864115,0.08467094,0.23843852,1.055132,0.44559067,-0.18887423,0.044045176,0.52665967,-0.24366562,-0.25363103,-0.4571949,0.058497425,793.7729,797.3993,796.1905,805.4579,792.5641,0.1412353515625,0.09375,0.98126220703125,4.85992431640625,-2.355194091796875,-0.9271240234375,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.492,0.7979423,0.09493836,0.2376985,0.6792963,0.76450104,0.0104002515,0.13084485,0.90841454,0.9864115,0.08467094,0.23965155,1.0625691,0.43504384,-0.18503523,0.052567147,0.51476705,-0.22809562,-0.26199424,-0.44335893,0.053748634,796.5934,799.011,798.60803,778.46155,785.31134,0.1412353515625,0.09375,0.98126220703125,4.85992431640625,-2.355194091796875,-0.9271240234375,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.538,0.7979423,0.09493836,0.2376985,0.6792963,0.76450104,0.0104002515,0.13084485,0.90841454,0.9864115,0.08467094,0.23965155,1.0625691,0.43504384,-0.18503523,0.052567147,0.51476705,-0.22809562,-0.26199424,-0.44335893,0.053748634,816.7399,774.83514,809.4872,828.4249,712.7839,0.14520263671875,0.1015625,0.97943115234375,4.777679443359375,-1.71966552734375,-1.338348388671875,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.546,0.8223908,0.14214085,0.26575246,0.7304188,0.7441483,0.0409718,0.14424248,0.8949066,0.99239045,0.08975386,0.25436503,1.0667481,0.4285385,-0.17495073,0.057027973,0.5033717,-0.21478732,-0.28147736,-0.42752388,0.060907226,830.4396,784.90845,801.8315,823.1868,672.8938,0.14520263671875,0.1015625,0.97943115234375,4.777679443359375,-1.71966552734375,-1.338348388671875,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.553,0.8223908,0.14214085,0.26575246,0.7304188,0.7441483,0.0409718,0.14424248,0.8949066,0.99239045,0.08975386,0.25436503,1.0667481,0.4285385,-0.17495073,0.057027973,0.5033717,-0.21478732,-0.28147736,-0.42752388,0.060907226,836.4835,786.9231,804.65204,822.7839,743.00366,0.13446044921875,0.10205078125,0.9793701171875,4.329071044921875,-2.340240478515625,-0.336456298828125,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.589,0.8223908,0.14214085,0.26575246,0.7304188,0.7441483,0.0409718,0.14424248,0.8949066,0.99239045,0.08975386,0.25436503,1.0667481,0.4285385,-0.17495073,0.057027973,0.5033717,-0.21478732,-0.28147736,-0.42752388,0.060907226,777.25275,781.685,799.011,786.1172,729.707,0.1409912109375,0.09893798828125,0.97637939453125,5.2337646484375,-2.370147705078125,-0.306549072265625,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.624,0.8223908,0.14214085,0.26575246,0.7304188,0.7441483,0.0409718,0.14424248,0.8949066,0.99239045,0.08975386,0.25436503,1.0667481,0.4285385,-0.17495073,0.057027973,0.5033717,-0.21478732,-0.28147736,-0.42752388,0.060907226,818.7546,798.60803,795.78754,813.91943,764.35895,0.13995361328125,0.1055908203125,0.98065185546875,5.27862548828125,-2.85614013671875,0.261688232421875,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.625,0.8819363,0.21896943,0.3124757,0.7304188,0.7258213,0.063224815,0.17859954,0.8949066,1.000981,0.10284596,0.27687362,1.0667481,0.42762455,-0.14972323,0.06260058,0.5033717,-0.20516652,-0.30810836,-0.4124318,0.060907226,830.4396,794.9817,793.36993,814.3223,724.0659,0.13995361328125,0.1055908203125,0.98065185546875,5.27862548828125,-2.85614013671875,0.261688232421875,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.704,0.8819363,0.21896943,0.3124757,0.7304188,0.7258213,0.063224815,0.17859954,0.8949066,1.000981,0.10284596,0.27687362,1.0667481,0.42762455,-0.14972323,0.06260058,0.5033717,-0.20516652,-0.30810836,-0.4124318,0.060907226,828.022,802.23444,791.3553,814.3223,715.2015,0.135498046875,0.10711669921875,0.97723388671875,4.0972900390625,-2.76641845703125,-0.157012939453125,1.0,1.0,1.0,1.0,1.0,40.0,
2023-09-09 23:56:48.745,0.8819363,0.32797277,0.38237375,0.7304188,0.7258213,0.07847051,0.22950067,0.8949066,1.000981,0.1556598,0.285796,1.0667481,0.42762455,-0.1053019,0.07220433,0.5033717,-0.20516652,-0.3296191,-0.3987349,0.060907226,819.9634,800.6227,796.99634,816.337,728.49817,0.135498046875,0.10711669921875,0.97723388671875,4.0972900390625,-2.76641845703125,-0.157012939453125,1.0,1.0,1.0,1.0,1.0,40.0,
